Timestamp,Apartment,Adriana N1204 - B Phase,Adriana N1204 - Bedroom AC,Adriana N1204 - Bedroom Lights and Fans,Adriana N1204 - Common Toilet Geyser,Adriana N1204 - Common Toilet Lights and Fans,Adriana N1204 - Dining Lights and Fans,Adriana N1204 - ELV DB Power Point,Adriana N1204 - Kitchen Fridge Power,Adriana N1204 - Kitchen Lights Fabs,Adriana N1204 - Kitchen Oven Power,Adriana N1204 - Living AC Point,Adriana N1204 - Master Bed AC,Adriana N1204 - Master Bed Geyser,Adriana N1204 - Master Bed Lights and Fans,Adriana N1204 - Master Toilet Lights and Fans,Adriana N1204 - R Phase,Adriana N1204 - Washing Machine,Adriana N1204 - Y Phase
2025-08-30 20:30:00,Adriana N1204,0.0106325,0.0,0.0012058333333333333,0.0,0.0,0.006193333333333333,0.0004116666666666667,0.006193333333333333,0.005742499999999999,0.0,0.0,0.0,0.0,0.0014758333333333333,0.0,0.012264166666666665,0.0,0.0020575000000000003
2025-08-30 20:35:00,Adriana N1204,0.010623333333333334,0.0,0.0012075,0.0,0.0,0.006288333333333332,0.0004183333333333333,0.006105833333333333,0.005696666666666667,0.0,0.0,0.0,0.0,0.0013700000000000001,0.0,0.012119999999999999,0.0,0.0019783333333333332
2025-08-30 20:40:00,Adriana N1204,0.015986666666666666,0.0,0.0012050000000000001,0.0,0.0,0.0062825,0.00041749999999999996,0.006092499999999999,0.0020175,0.0,0.0,0.0,0.0,0.0012891666666666665,0.0,0.008485,0.0,0.0018883333333333332
2025-08-30 20:45:00,Adriana N1204,0.0158825,0.0,0.0012025,0.0,0.0,0.0062900000000000005,0.0004191666666666667,-0.00010166666666666665,0.002045,0.0,0.0,0.0,0.0,0.0008891666666666667,0.0,0.0022408333333333334,0.0,0.0014775
2025-08-30 20:50:00,Adriana N1204,0.015784166666666665,0.0,0.0012016666666666666,0.0,0.0,0.006268333333333332,0.0004316666666666666,-7.416666666666666e-05,0.0020350000000000004,0.0,0.0,0.0,0.0,0.0009633333333333334,0.0,0.0022299999999999998,0.0,0.0015741666666666666
2025-08-30 20:55:00,Adriana N1204,0.014621666666666666,0.0,0.0,0.0,0.0,0.006245833333333333,0.00046583333333333334,-4.2499999999999996e-05,0.0,0.0,0.0,0.0,0.0,0.0009058333333333333,0.0,0.00023999999999999998,0.0,0.0015325
2025-08-30 21:00:00,Adriana N1204,0.014666666666666666,0.0,0.0,0.0,0.0,0.006318333333333332,0.00043499999999999995,-8.416666666666666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002333333333333333,0.0,0.0006641666666666665
2025-08-30 21:05:00,Adriana N1204,0.014594999999999999,0.0,0.0,0.0,0.0,0.006274166666666667,0.00044249999999999997,-9.583333333333332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023416666666666665,0.0,0.0006583333333333334
2025-08-30 21:10:00,Adriana N1204,0.014504999999999999,0.0,0.0,0.0,0.0,0.006306666666666667,0.0004516666666666667,-4.7499999999999996e-05,0.0006733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0008883333333333333,0.0,0.0006691666666666665
2025-08-30 21:15:00,Adriana N1204,0.014551666666666666,0.0,0.0,0.0,0.0,0.0062966666666666666,0.0004183333333333333,-9.833333333333333e-05,0.0020316666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0022383333333333335,0.0,0.0006525
